comment_id,Explicit Abusive Expression,Implicit Abusive Expression,Language Independent Change,Croatian specific Language Change,Croatia Knowledge Based,World Knowledge Based,Other
21616237,3,0,1,0,1,0,0
21830586,0,0,0,0,0,0,3
21952763,3,0,0,0,0,0,0
21734525,3,0,0,0,0,0,0
21751783,0,3,0,0,1,0,0
22243284,1,0,3,0,0,0,0
22156458,3,1,0,0,0,0,0
22233582,0,0,0,0,0,0,3
21823701,1,2,0,0,0,0,0
22233582,0,0,0,0,0,0,3
21619208,0,3,0,0,0,0,0
22332163,2,0,3,0,2,1,0
21715907,3,0,0,0,0,0,0
22156017,1,0,3,0,2,0,0
21977387,0,3,0,0,0,0,0
21910951,3,1,0,0,0,0,0
22043477,3,0,0,0,1,0,0
22256172,1,2,0,0,2,0,0
21723882,0,3,0,0,0,0,0
21619544,0,3,0,0,0,0,0
21748144,1,1,0,2,0,0,0
22085748,3,0,0,2,2,0,0
21703814,1,2,0,0,0,0,0
21867532,0,3,0,0,0,0,0
22258339,3,0,0,0,0,0,0
21875777,0,2,0,1,0,0,1
21878472,3,0,0,0,0,0,0
21914164,2,0,2,1,2,0,0
22083140,1,1,3,0,0,2,0
21717905,3,0,0,0,0,0,0
21621214,1,2,0,0,0,0,0
21652265,3,0,0,1,3,0,0
22345418,0,1,3,0,2,0,0
21670464,0,3,0,0,0,1,0
22362195,0,3,0,0,2,0,0
22224459,3,0,0,0,0,0,0
22327196,2,1,0,0,0,0,0
22341043,1,2,2,1,0,0,0
21690703,3,0,0,0,0,0,0
22341057,1,2,0,2,0,0,0
22303579,0,1,0,0,0,0,2
21788057,0,1,0,0,3,0,1
22121202,0,3,0,0,1,0,0
22145205,3,0,0,1,0,0,0
21802644,2,0,0,1,0,0,0
21722027,1,2,0,0,2,0,0
22107497,0,2,1,3,0,0,0
21928317,0,3,0,0,2,0,0
22260059,3,0,0,0,0,0,0
22382188,2,0,0,1,0,0,0
22290934,0,2,3,0,0,0,0
21776966,0,0,0,0,0,0,3
22012056,2,1,2,0,0,0,0
21969360,3,0,0,3,0,0,0
22148179,2,1,0,0,1,0,0
22371398,3,0,0,0,0,0,0
21642273,0,2,0,0,1,0,0
22283232,2,1,0,1,0,0,0
21882713,0,2,0,2,3,0,0
22061520,0,1,0,0,0,0,2
22231680,0,3,0,0,0,0,0
21762062,3,0,0,0,0,0,0
21743016,0,2,0,0,0,0,1
21909902,0,2,0,3,2,0,0
22146455,2,0,3,0,0,0,0
22193094,3,0,0,0,0,0,0
22148151,2,1,0,0,0,0,0
22106301,3,0,0,1,0,0,0
22066709,0,3,0,0,3,0,0
22363701,3,0,0,1,0,0,0
22314215,3,0,3,0,2,0,0
21963113,1,2,0,0,3,0,0
21929822,0,3,0,2,0,0,0
21650989,0,0,0,0,0,0,3
21911713,0,2,0,0,3,0,0
22239979,3,0,0,0,0,0,0
22090371,0,2,0,3,0,0,0
21622219,2,0,0,3,0,0,0
22080993,1,2,0,0,0,0,0
22369803,3,0,0,0,0,1,0
22078475,3,0,0,0,0,0,0
21659641,0,0,0,0,0,0,3
22051730,2,1,0,0,0,0,0
21965125,3,0,0,0,0,0,0
22095203,3,0,0,0,0,0,0
21611381,3,0,0,0,0,0,0
22107556,2,0,0,3,0,0,0
22298956,0,3,0,0,0,0,0
22358949,3,0,0,0,0,0,0
22363435,3,0,2,0,0,0,0
21985081,1,2,0,0,0,0,0
22324068,1,1,0,3,0,0,0
22260623,3,0,0,0,0,0,0
21707008,0,0,0,3,0,0,0
22017036,3,0,0,1,0,0,0
21598419,0,0,0,0,1,0,2
22090690,2,1,0,2,0,0,0
21705273,0,0,0,0,0,0,3
22280316,2,0,1,1,2,0,0
22033044,2,1,0,1,2,0,0
22241381,0,3,0,0,0,0,0
22263154,3,0,0,0,0,0,0
21835672,3,0,0,0,0,0,0
21661802,0,2,0,0,0,0,1
21995892,0,3,0,0,0,0,0
21801907,0,3,0,1,0,2,0
22150852,3,0,0,1,0,0,0
22353595,3,0,0,0,0,0,0
22206058,3,0,0,0,0,0,0
22188345,3,0,0,0,0,0,0
21760678,3,0,0,0,0,0,0
22014307,2,1,0,0,3,0,0
21768957,3,0,0,1,2,0,0
21955164,2,1,3,0,3,0,0
21671206,0,2,0,0,0,0,1
22195909,1,2,0,0,0,0,0
22372807,2,0,3,0,0,0,0
21996293,0,1,0,0,0,0,2
21848348,2,1,0,2,3,0,0
21978565,3,0,3,0,0,0,0
22237752,0,0,0,0,0,0,3
21980942,3,0,0,0,0,0,0
22192362,0,0,0,0,0,0,3
22195535,3,0,0,0,0,0,0
21645367,3,0,0,0,0,0,0
21738511,3,0,0,0,0,0,0
21752037,3,0,0,0,0,0,0
21720903,1,2,0,0,2,0,0
22021826,3,0,0,0,0,0,0
22383682,0,2,0,0,0,0,1
21609673,2,1,0,1,3,0,0
21685545,3,0,0,2,0,0,0
22166629,3,0,0,0,0,0,0
22159499,2,2,0,2,0,0,0
21934688,2,1,0,2,1,0,0
22145437,0,2,0,0,0,0,1
22156848,3,0,3,0,2,0,0
22130694,3,0,0,0,0,0,0
22245436,2,1,0,0,0,0,0
22113127,3,0,3,0,1,0,0
21802071,3,0,0,1,0,0,0
22129049,1,2,0,1,0,0,0
21680009,2,1,0,0,0,0,0
22147972,1,2,0,0,0,0,0
21697670,3,0,0,0,0,0,0
21859840,0,1,0,0,0,0,2
21970240,0,3,0,1,0,0,0
21954905,0,3,1,0,1,0,0
22167585,3,0,0,1,0,0,0
21723891,3,0,0,0,3,0,0
21596487,3,0,0,0,0,0,0
22075787,3,0,0,0,0,0,0
22319452,3,0,0,0,0,0,0
22165114,0,3,0,0,0,0,0
22233582,0,0,0,0,0,0,3
22100583,3,0,0,1,0,0,0
21654952,1,2,0,0,0,0,0
22085287,3,0,0,0,3,0,0
22075772,3,0,0,1,2,0,0
22366226,3,0,2,1,0,0,0
21771856,0,3,0,0,0,0,0
21759865,0,0,0,0,0,0,3
22362766,2,1,1,2,3,0,0
22076485,0,3,0,0,0,0,0
21676368,3,0,0,0,3,0,0
21676464,3,0,0,0,0,0,0
21924510,0,0,0,0,0,0,3
22155366,3,1,0,1,0,0,0
21718623,3,0,0,0,0,0,0
22073575,2,1,3,0,0,0,0
22364258,3,0,0,0,0,0,0
22141019,2,0,0,0,3,0,0
21847254,0,2,0,0,2,0,1
22145798,3,0,0,0,0,0,0
21595422,3,0,0,3,1,0,0
22155818,3,0,0,0,0,0,0
22035219,3,0,0,0,0,0,0
22394163,0,3,0,0,0,0,0
22390085,1,2,0,2,2,0,0
21713082,3,0,0,2,0,0,0
22315913,3,0,0,1,3,1,0
22230225,0,0,0,0,0,0,3
21871866,1,2,0,0,0,0,0
21935672,0,3,0,0,0,0,0
21762239,0,0,0,0,0,0,3
21678825,0,3,0,3,0,0,0
21621827,1,1,0,0,2,0,0
22008925,0,3,0,0,3,0,0
22014541,3,0,0,0,0,0,0
22113196,2,0,0,3,3,0,0
21997407,0,3,0,3,0,0,0
22233904,1,2,0,0,0,2,0
22278199,2,1,0,0,1,0,0
21817001,2,0,1,0,1,0,0
22211412,2,0,0,0,0,0,0
22107118,0,2,0,0,2,0,0
21654885,1,1,0,0,0,0,0
22333975,1,1,0,0,0,0,0
22220902,0,0,0,0,0,0,2
22271547,0,1,0,0,0,1,1
22162633,1,1,0,2,0,0,0
21653782,0,3,0,0,0,0,0
21953118,0,3,0,0,2,0,0
21940941,0,3,0,0,0,0,0
22372563,3,0,0,1,0,0,0
22259586,2,1,1,2,3,0,0
21867601,2,0,1,2,0,0,0
22353568,3,1,0,2,3,0,0
21869318,0,1,0,0,2,0,1
22233582,0,0,0,0,0,0,3
21868673,0,3,0,0,0,0,0
21664573,1,1,0,1,3,0,0
22259529,3,0,0,0,0,0,0
21670879,2,1,1,2,0,1,0
21800287,2,1,0,2,0,0,0
21808814,2,0,0,3,0,0,0
21743247,0,2,0,0,0,0,1
22377851,1,2,0,2,0,0,0
21621472,0,3,0,0,0,0,0
21874205,0,1,0,0,0,0,2
22281804,1,2,0,1,1,0,0
22166643,3,1,0,2,1,0,0
21873161,3,0,0,3,0,0,0
22030538,3,0,0,0,0,0,0
21912460,0,3,0,3,0,0,0
21931923,0,3,0,0,0,0,0
21851626,3,0,0,1,0,0,0
21944155,0,1,0,0,0,0,2
22251518,2,1,3,2,1,0,0
22364936,2,0,0,2,0,0,0
22141051,1,2,0,1,0,0,0
22074023,0,3,0,1,0,0,0
22210434,3,1,2,0,0,2,0
21900530,3,0,0,0,0,0,0
21614179,2,0,0,3,0,0,0
22113780,1,2,0,0,0,0,0
21904435,3,0,0,3,3,0,0
22222558,3,0,0,2,0,0,0
21674726,1,1,3,0,0,0,0
21751225,3,0,3,0,3,0,0
21657182,2,0,0,2,0,0,0
22234137,0,3,0,0,0,0,0
21922817,3,0,0,2,0,0,0
21995409,3,0,0,1,0,0,0
22295747,1,2,0,0,0,0,0
22373265,2,2,0,0,0,0,0
22338582,0,2,0,2,0,0,0
22225455,3,0,0,1,3,0,0
22165467,3,0,0,0,0,0,0
22005938,3,0,0,2,2,0,0
22370687,2,1,0,1,0,0,0
21599203,3,0,0,0,0,0,0
21869293,3,0,0,2,2,0,0
22176166,1,2,0,0,0,0,0
21692549,3,1,0,0,0,0,0
21823981,0,2,0,0,2,0,1
21653926,3,0,0,0,0,0,0
21748858,3,0,0,0,3,0,0
21817137,2,0,2,1,0,0,0
21998810,3,0,0,2,1,0,0
22251705,1,1,0,2,2,0,0
21767830,0,2,0,0,0,0,1
21912490,3,0,0,0,3,0,0
21842068,3,1,0,2,2,0,0
21886314,0,2,0,0,0,0,1
22218808,2,1,0,3,0,0,0
22330419,2,1,0,2,2,0,0
22170795,1,2,0,1,2,0,0
21874843,3,0,0,2,0,0,0
22216457,1,2,0,0,0,0,0
21662883,2,1,0,0,0,0,0
21601032,3,0,0,2,0,0,0
21753782,3,0,0,0,0,0,0
22076800,0,3,0,0,0,0,0
21664504,0,1,0,0,1,0,1
22314699,0,2,0,1,0,0,1
21864547,1,1,0,1,0,0,0
21984097,0,1,0,0,0,0,2
21687653,3,0,0,2,1,0,0
22077633,3,0,0,0,0,0,0
21859668,3,0,0,0,1,0,0
21858597,0,2,0,0,0,0,1
21653919,1,1,0,2,0,0,0
22363918,2,1,0,3,0,0,0
21670526,3,0,0,0,0,2,0
21998044,2,1,0,1,0,0,0
21736816,2,1,0,1,0,0,0
22230759,1,1,0,1,0,0,0
21979732,1,1,0,1,2,0,0
21615392,3,1,0,1,2,2,0
21621059,0,3,0,0,0,0,0
21908306,0,3,0,2,0,0,0
22235398,3,0,0,0,0,0,0
21749086,3,0,3,2,2,0,0
22257545,2,0,1,1,1,0,1
21648693,2,1,0,0,0,0,0
22385761,2,1,0,0,1,0,0
22077576,3,1,0,1,2,1,0
21825939,3,0,0,0,3,0,0
22247714,3,0,0,0,2,0,0
21725564,3,0,0,1,0,1,0
22326245,3,0,0,0,0,0,0
22282409,1,2,0,0,0,1,0
22134438,0,2,0,2,1,0,0
21771085,0,3,0,1,2,0,1
22069194,1,1,0,1,0,0,0
22240856,0,0,0,0,0,0,3
22039520,0,1,0,2,3,0,0
22307331,1,2,0,1,0,0,0
22164745,0,3,0,0,0,0,0
22199309,3,0,0,1,0,0,0
22046340,3,0,3,0,0,0,0
22146999,0,3,0,3,2,0,0
22311799,0,2,0,0,3,0,0
22013522,0,2,0,1,1,0,1
22269345,2,1,0,3,2,0,0
22157988,3,0,0,0,0,0,0
22286009,1,2,0,2,1,0,0
21870179,1,2,0,0,0,0,0
21747277,1,2,0,2,0,0,0
21915061,3,0,0,2,0,0,0
21887221,1,0,3,0,0,0,0
21812398,1,0,3,0,0,0,0
22307610,0,1,0,0,0,0,2
22085798,3,0,0,2,0,0,0
21676014,3,0,0,1,0,0,0
22042856,3,0,0,1,3,0,0
21828196,3,0,0,2,1,0,0
22315117,3,0,0,0,0,0,0
21727468,3,0,0,0,0,0,0
21761201,0,1,0,0,1,0,2
22065234,1,2,0,1,0,0,0
21713278,3,0,0,0,2,0,0
22261283,2,0,3,0,0,0,0
21747563,2,0,1,2,0,0,0
22098828,1,2,0,0,0,0,0
21999757,3,0,0,2,0,0,0
21892944,2,0,3,0,0,0,0
21863098,0,3,0,0,0,0,0
22155413,3,0,0,0,0,0,0
21599452,0,3,0,0,0,0,0
22355562,0,0,0,0,0,0,3
22260375,3,0,1,1,0,0,0
22055484,3,0,0,0,0,0,0
21590720,3,0,0,0,0,0,0
21778784,1,2,0,1,2,0,0
21668033,3,1,0,1,0,0,0
22363974,0,1,3,0,0,0,0
22240478,0,3,0,0,0,0,0
22306573,2,1,0,3,0,0,0
21831124,1,1,0,1,0,0,0
22060521,3,1,0,2,0,0,0
21814273,3,0,0,2,0,2,0
21668178,2,0,3,0,0,0,0
21777985,0,3,0,0,0,1,0
21925876,2,1,0,0,0,0,0
21679271,0,2,0,0,0,0,1
22053439,0,1,0,0,2,0,1
21731932,1,1,0,2,0,0,0
22257737,0,3,0,0,2,0,0
22256703,1,2,0,0,0,0,0
22300379,2,1,0,2,0,0,0
22195421,2,1,0,2,2,0,0
21666513,0,2,0,0,1,0,0
21600495,0,0,0,0,0,0,3
22029821,2,1,1,2,0,0,0
21975877,2,1,0,1,0,0,0
22160960,1,1,0,0,0,2,0
21778027,0,1,0,0,0,0,2
22000702,0,3,0,0,0,0,0
21591161,2,1,0,0,0,0,0
21735133,1,0,0,3,0,0,0
22096094,0,3,0,0,0,0,0
22359311,2,1,0,1,0,0,0
21900177,2,0,0,3,0,0,0
22303338,1,0,3,0,0,0,0
21914841,2,1,0,0,0,0,0
21875128,2,1,0,0,0,0,0
22361498,2,1,0,2,0,0,0
21621412,0,2,0,1,3,0,0
21880570,1,1,0,2,0,0,0
22388415,1,2,0,1,3,0,0
22263115,0,2,0,0,0,0,1
22010431,2,0,0,0,3,0,0
22008862,3,0,0,2,1,0,0
21724528,3,0,0,0,0,0,0
21595399,0,1,0,0,0,0,2
22277703,0,2,0,0,0,0,1
21671254,0,1,0,0,2,0,0
21945689,3,0,0,1,2,0,0
21739461,0,2,0,0,0,0,1
22303773,2,0,2,2,2,0,0
22389047,0,1,0,2,0,0,1
22131096,3,0,0,0,0,0,0
22214989,0,2,0,0,0,0,1
21859533,1,0,3,0,0,0,0
21612568,1,2,0,0,1,0,0
22231498,0,2,0,0,2,0,1
21593760,1,1,0,0,0,0,1
21948969,0,1,3,0,1,0,0
22233582,0,0,0,0,0,0,3
21884407,3,1,0,2,0,0,0
21899655,2,1,0,1,0,0,0
21654678,1,2,0,0,3,0,0
21789896,3,0,0,0,0,0,0
22378746,1,2,0,1,0,0,0
21983265,0,0,0,0,0,0,3
21927465,1,0,0,1,0,0,1
22079045,3,1,0,1,0,0,0
21600495,0,0,0,0,0,0,3
22249085,3,0,0,3,2,0,0
22146535,1,0,3,0,1,0,0
22129333,3,1,0,0,0,0,0
21924464,1,1,0,1,1,0,0
22362089,3,0,0,2,0,0,0
21979671,0,2,0,0,2,0,1
22323850,1,2,0,1,0,0,0
21619658,0,1,0,1,3,0,0
22029247,2,2,0,0,0,0,0
22355705,0,1,0,3,1,0,0
21610140,3,0,3,1,2,0,0
22233582,0,0,0,0,0,0,3
22033394,2,0,0,2,0,0,0
21671021,1,2,0,1,2,0,0
22180801,3,0,0,0,1,0,0
22093296,0,3,0,2,1,0,0
22397173,3,0,0,0,0,0,0
22019927,1,2,0,2,0,0,0
22054306,2,1,3,1,2,0,0
21722597,2,2,0,1,2,0,0
22122715,3,1,0,0,0,0,0
22381578,1,1,3,0,0,0,0
22145056,3,0,0,0,2,0,0
21912085,3,0,2,0,2,0,0
21922729,2,1,0,2,2,0,0
22103564,3,1,1,1,0,0,0
21980835,3,0,0,0,0,0,0
21970929,1,0,3,0,0,1,0
22233582,0,0,0,0,0,0,3
22023544,1,2,0,0,0,0,0
22349057,0,2,1,1,2,0,0
22308634,3,0,0,0,0,0,0
21831777,1,2,0,1,0,2,0
21770585,3,1,0,0,2,0,0
21830884,1,2,0,1,0,2,0
21867619,1,0,3,0,0,0,0
22214864,3,0,0,2,2,0,0
22096452,3,1,1,3,3,0,0
22314340,2,1,0,1,0,0,0
22131884,1,2,0,0,2,0,0
21659547,3,1,0,1,0,0,0
22132029,1,1,0,2,0,0,0
21787488,2,1,0,3,3,0,0
21746319,3,0,0,1,3,0,0
22000341,2,0,3,0,0,0,0
21622727,1,2,1,0,0,0,0
22240980,1,2,0,0,2,0,0
22354712,3,0,0,0,0,0,0
22116548,1,1,3,1,3,0,0
22318671,1,0,3,0,1,0,0
22017956,3,0,0,0,0,0,0
22226676,3,0,0,0,0,0,0
22342381,3,1,0,1,0,0,0
22222279,1,0,0,0,0,0,2
21952502,1,2,0,1,0,0,0
21642940,2,1,0,0,0,0,0
21902446,3,1,0,1,0,0,0
22121780,1,2,0,2,0,0,0
22035611,0,1,0,1,1,1,0
22176517,3,1,0,1,0,1,0
22014936,3,0,0,1,2,0,0
21597707,0,0,0,3,0,0,0
22338528,1,2,0,1,0,0,0
21659145,1,1,3,0,0,0,0
21791372,3,0,0,1,0,1,0
21855859,1,2,0,2,0,0,0
22045616,3,1,0,1,0,1,0
22225675,2,1,0,3,2,0,0
21778894,0,2,0,1,2,0,1
22145615,0,0,0,0,0,0,3
22229912,1,1,0,2,0,0,0
22146800,1,2,0,2,2,0,0
22148297,1,1,0,0,3,0,0
21874865,2,1,0,3,0,0,0
21728814,2,1,0,2,2,0,0
21896919,3,0,0,0,0,0,0
22096585,3,1,0,0,0,0,0
22047684,3,1,0,2,0,0,0
22146333,2,1,0,0,0,0,0
22222109,3,1,2,1,0,1,0
21882445,2,0,0,0,0,0,1
21988101,2,0,0,1,0,0,0
21938619,0,2,0,0,0,0,1
21953172,0,0,0,0,0,0,3
21600432,0,2,0,3,0,0,0
22106301,3,0,0,0,0,0,0
21862118,3,1,0,1,0,0,0
22049804,3,1,0,3,0,0,0
22205342,1,1,3,1,0,0,1
22149436,3,1,0,1,2,1,0
21922248,1,2,0,0,0,0,0
21591624,3,0,0,0,0,0,0
22370680,2,0,0,3,0,0,0
22142844,1,1,0,0,1,0,0
22347939,3,0,0,1,0,0,0
21954708,2,1,0,0,0,1,0
22120336,3,0,0,0,0,0,0
22157347,3,1,0,1,0,1,0
21896514,2,1,0,0,1,0,0
21927514,0,0,3,0,0,0,0
21921326,2,0,0,2,0,0,0
22266675,3,0,0,0,0,0,0
22321732,3,0,0,1,0,0,0
21671756,3,1,0,0,0,0,0
21911891,2,1,3,1,0,0,0
21689292,2,0,0,1,1,0,0
21678871,3,1,0,1,0,0,0
22396837,0,2,0,0,1,0,1
21928845,1,2,0,0,0,0,0
21698750,0,1,0,1,1,0,0
22131467,3,0,0,0,0,0,0
22267688,3,0,0,2,0,0,0
21689967,3,0,0,1,0,0,0
22389391,1,2,0,2,0,0,0
22143258,2,1,3,0,0,0,0
22128174,3,0,1,0,1,0,0
21666407,1,2,0,0,1,0,0
22018490,3,0,0,1,2,0,0
22257423,3,0,0,0,1,0,0
22307609,3,0,0,2,0,0,0
21953732,3,0,0,1,0,0,0
22369414,3,0,0,2,0,0,0
21813151,0,3,0,0,0,0,0
21985649,0,1,0,0,1,0,2
22310762,0,0,3,1,0,0,0
21596012,1,1,0,2,0,0,0
21593689,0,2,0,0,1,0,1
21864914,3,0,0,1,0,0,0
22040424,2,0,1,2,0,0,0
22091732,0,2,0,0,0,0,1
21736101,1,1,0,0,1,0,1
22244930,2,1,0,3,1,0,0
21976419,3,0,0,1,1,0,0
21932683,3,0,0,0,0,0,0
21762376,1,0,0,1,0,1,1
22111653,3,0,0,1,0,0,0
21626110,3,0,0,1,0,0,0
21806542,3,0,0,2,0,0,0
21782587,3,0,0,1,2,0,0
22031843,3,0,0,0,2,0,0
22112255,3,0,0,0,0,0,0
22384696,3,0,0,1,0,0,0
22310110,2,1,0,1,1,0,0
21998755,3,0,0,0,1,0,0
22289756,2,0,0,3,0,0,0
21870770,3,0,0,2,0,0,0
22352970,3,0,0,2,0,0,0
21615482,3,0,0,0,1,0,0
22090603,2,0,0,2,0,0,0
22105713,0,1,0,1,1,0,1
21875186,3,0,0,0,2,0,0
21761540,1,1,0,0,0,0,1
22012338,3,0,0,1,0,0,0
22285512,3,0,0,0,0,0,0
21906939,0,0,2,1,0,0,0
22281379,1,1,0,0,1,0,0
22279267,0,0,0,0,0,0,3
22012251,3,0,0,0,1,0,0
22080669,3,0,0,1,0,0,0
22233582,0,0,0,0,0,0,3
22311482,1,0,3,1,1,0,0
22136571,1,0,3,1,0,0,0
21790017,2,0,0,0,2,0,0
21855654,3,0,1,1,0,0,0
22275109,3,0,0,0,0,0,0
21975606,3,0,0,1,0,0,0
21651728,0,1,0,0,0,0,2
22015665,3,0,1,1,0,0,0
21767948,2,0,1,2,1,0,0
22142152,3,0,0,1,1,0,0
22317475,3,0,0,1,1,0,0
22168429,3,1,0,0,0,0,0
22387961,1,1,0,0,0,0,1
22143541,1,1,1,1,0,0,0
22283178,3,0,0,1,3,0,0
21934636,3,0,0,2,0,0,0
21824977,2,0,0,2,1,0,0
21819595,2,1,0,1,1,0,0
22095901,2,0,3,1,0,0,0
21780622,0,0,3,0,0,0,0
22208775,3,0,0,0,0,1,0
21945534,3,0,0,1,0,0,0
22241644,1,2,0,1,2,0,0
21870878,2,1,0,3,2,0,0
22088562,1,0,0,0,0,0,2
22069050,3,0,0,1,0,0,0
21595883,3,0,0,0,0,0,0
22277716,2,1,0,1,0,0,0
22286400,0,1,0,0,2,0,1
22113192,3,0,2,2,0,0,0
21805020,0,2,0,1,0,0,1
21722442,2,0,0,3,0,0,0
21773252,0,2,0,0,0,0,1
21899840,3,0,0,1,2,0,0
21792100,3,0,0,2,0,0,0
22378008,1,2,0,0,0,0,0
21760569,1,1,0,0,0,0,1
21940543,3,0,0,2,1,0,0
22278542,3,0,0,0,0,0,0
21943749,0,1,0,0,0,0,2
22311397,1,1,2,0,0,0,0
21945416,0,1,0,0,0,1,1
22066294,3,0,0,1,0,0,0
22025926,2,1,0,1,0,0,0
21845293,3,0,0,0,0,0,0
22068855,3,0,0,2,0,0,0
22274580,3,0,0,0,0,0,0
22056506,1,2,0,0,0,0,0
21617592,2,0,0,2,1,0,0
21902229,3,0,0,1,2,0,0
22400217,2,0,0,0,0,0,1
21751346,3,0,0,2,0,0,0
21937641,3,0,0,1,0,0,0
21830733,1,1,0,1,0,0,1
21967358,3,0,0,2,0,0,0
21773769,3,0,0,0,0,0,0
21891750,1,1,0,0,2,0,1
21923027,2,1,0,2,0,0,0
21991673,3,0,0,1,0,0,0
21836140,1,1,0,2,0,0,0
22145787,1,1,0,1,1,0,1
21894595,3,0,0,0,1,0,0
22272149,1,1,0,0,1,0,1
21953172,0,0,0,0,0,0,3
22176854,0,1,0,0,0,0,2
21688635,1,1,0,0,1,0,0
21970191,3,0,0,0,0,0,0
22032899,3,0,0,0,0,0,0
21716233,2,1,0,0,0,0,0
22377997,3,0,0,1,0,0,0
21624661,2,1,0,3,0,0,0
22389728,0,1,0,0,0,0,2
21690332,3,0,0,2,0,0,0
21865343,3,0,0,2,0,0,0
22370989,3,0,0,0,0,0,0
21739471,3,0,0,0,0,0,0
21728619,0,1,0,1,0,0,1
21936588,1,2,0,3,0,0,0
21591473,3,0,0,2,0,0,0
21639404,3,0,0,3,0,0,0
21772580,2,0,0,2,0,0,0
21943434,0,1,0,1,2,0,1
21970271,3,0,0,2,1,0,0
21878023,0,3,0,1,0,0,0
22269478,2,0,0,2,0,0,0
21693568,0,1,0,0,0,0,2
22397113,3,0,0,0,0,0,0
21626184,2,0,1,2,0,0,0
21619738,3,0,0,1,1,0,0
21822679,3,0,0,1,3,0,0
21624837,3,0,0,0,0,0,0
21965801,2,0,0,2,0,0,0
22264915,1,0,3,1,0,0,0
22180343,3,0,0,0,0,0,0
21863199,3,0,0,3,0,0,0
21904781,3,0,0,2,1,2,0
21695167,2,1,0,1,0,0,0
21748590,3,0,0,0,0,0,0
21878308,2,0,0,3,0,0,0
22396884,3,0,3,0,0,0,0
22347339,3,0,0,2,0,0,0
21687965,3,0,0,3,0,0,0
22269957,3,0,0,3,1,0,0
22124376,3,0,0,1,0,0,0
22377599,2,0,3,0,0,0,0
22276432,1,2,0,0,0,0,0
22237695,1,1,0,2,0,0,0
22126804,0,0,3,0,0,0,0
21954475,2,1,0,2,0,0,0
21708690,1,0,0,1,2,0,1
21725244,3,0,0,1,0,0,0
22152209,0,1,0,0,0,0,2
21950407,3,0,0,3,0,0,0
22096237,3,0,0,3,1,0,0
21911351,3,0,0,0,2,0,0
22233582,0,0,0,0,0,0,3
22143687,1,2,0,1,0,0,0
21946543,0,0,0,0,0,0,3
21785130,3,0,3,0,0,0,0
21668707,3,0,0,2,0,0,0
21670946,1,1,0,0,0,0,1
21847563,0,0,0,0,1,0,2
22110237,0,2,0,0,0,0,1
22240611,3,0,0,3,0,0,0
21682026,3,0,0,0,0,0,0
22001920,1,1,0,0,1,0,0
22297664,3,0,1,2,1,0,0
22233246,2,0,0,1,0,0,0
21649080,3,0,0,0,0,0,0
22007592,0,2,0,1,0,0,0
22142481,1,0,0,3,0,0,0
21860035,2,0,0,2,0,0,0
22349875,2,1,0,0,0,0,0
22349895,2,1,0,2,1,0,0
21980255,1,2,0,0,0,0,0
22271966,3,0,0,0,0,0,0
22283182,3,1,0,0,0,0,0
21929527,3,0,0,0,0,0,0
22305390,1,1,0,2,0,0,0
21716332,0,1,0,2,0,1,0
21863306,1,0,3,1,0,0,0
22076700,1,2,0,0,0,0,0
22125526,2,1,0,3,1,0,0
22396018,1,2,0,0,1,0,0
22234032,1,1,0,1,2,0,0
21609183,1,1,3,0,1,0,0
22259381,0,3,0,0,0,0,0
22104771,3,1,0,1,2,0,0
22063973,0,2,0,0,0,0,1
21671835,1,0,0,0,3,0,0
21846965,2,1,0,3,0,0,0
21598049,1,2,0,3,0,0,0
22090100,3,0,0,1,0,0,0
22341922,1,1,1,0,1,0,0
21879366,1,0,0,3,0,0,0
21957690,0,2,0,0,2,0,0
21718468,0,1,0,1,2,0,1
21781711,3,0,0,0,0,0,0
21834650,1,2,0,0,0,0,0
21966261,0,0,0,0,1,0,2
21599908,0,2,0,0,0,0,1
21860475,2,1,0,0,3,0,0
21967392,3,0,0,1,0,0,0
22032504,3,1,0,2,0,0,0
22333929,3,1,0,1,0,0,0
21761720,1,2,0,0,3,0,0
21681396,3,1,0,0,2,0,0
22013115,0,2,0,2,0,0,1
22312563,3,0,0,2,0,0,0
21845096,1,1,0,1,0,0,0
21930151,3,0,0,2,0,0,0
21870558,3,1,0,2,0,0,0
21807565,0,1,0,0,2,1,1
21801703,3,1,0,1,0,0,0
21892567,0,2,2,2,2,1,0
22388497,0,2,3,2,2,0,0
21874864,0,0,0,0,0,0,3
21979252,3,0,0,0,0,0,0
21966718,3,0,0,1,0,0,0
21787185,3,0,0,1,0,0,0
21724934,2,1,0,0,1,0,0
22343386,0,3,0,0,0,0,0
21965914,3,0,0,2,0,0,0
22135716,3,0,0,2,0,0,0
21667303,2,0,0,2,1,0,0
21903936,3,0,0,0,2,0,0
21600495,0,0,0,0,0,0,3
22200144,1,2,0,0,0,0,0
21973976,3,0,0,0,0,0,0
21836075,2,0,2,1,0,0,0
21812185,2,0,0,3,0,0,0
22402707,3,0,0,3,1,0,0
21791232,1,0,0,0,2,0,0
21788243,1,2,0,0,1,0,0
22169420,0,2,0,0,0,2,0
21736815,0,1,0,1,0,0,1
22107034,0,2,0,1,0,0,1
22315201,3,0,1,3,2,0,0
21637869,0,1,0,1,1,0,1
21720863,3,0,0,2,1,0,0
22067614,0,3,0,0,0,0,0
22002480,3,0,0,1,3,0,0
21808243,1,2,0,0,1,0,0
